,Test_Sample1,Test_Sample2,Test_Sample3,Control_Sample1,Control_Sample2,Control_Sample3
ENSMUSG00000047603,8.6207897625617,8.61440300197342,8.62660289220038,8.76118319888836,8.51544999843199,8.6427327892021
ENSMUSG00000030759,9.91033927814182,9.83866943910152,9.93392096629107,10.0557414596514,9.91528196699378,9.67001344872375
ENSMUSG00000087598,9.11294532289091,8.97772427255147,9.35569254955154,8.89135951634983,9.07111483994375,8.91235265775237
ENSMUSG00000084984,8.64057794192265,8.75581165894107,8.84262695686035,8.51544999843199,8.59721515262729,8.81568569632326
ENSMUSG00000074283,8.79349991438528,8.65391361570309,8.57313483135168,8.70691339632852,8.70710457462145,8.65404037831981
ENSMUSG00000035390,8.65612251956706,8.65391361570309,8.69796688726678,8.553773002624,8.6308292746882,8.51544999843199
ENSMUSG00000055305,8.70799077668732,8.51544999843199,8.51544999843199,8.69492621795397,8.51544999843199,8.51544999843199
ENSMUSG00000046456,8.92327802078443,8.72312606114216,8.7958773950558,8.5946402731757,8.63959759571099,8.93840861257044
ENSMUSG00000055723,8.9146023866299,9.01306516051064,8.74662753970742,8.51544999843199,8.64388620048492,8.84256269383413
ENSMUSG00000053158,9.38455858771135,9.67471944736518,9.56084008967485,9.69142258857051,9.4560797622465,9.50734841880798
ENSMUSG00000050605,8.62755428439692,8.65760080942779,8.51544999843199,8.90731321162958,8.71458390266261,8.69986474123447
ENSMUSG00000030754,9.69295127542259,9.9353395046991,9.73573963994099,9.66105283275352,9.71767206652031,9.67898519316835
ENSMUSG00000074282,8.69963424732104,8.51544999843199,8.74397582693559,8.51544999843199,8.51544999843199,8.51544999843199
ENSMUSG00000030751,9.65314406244474,9.051131209868,9.55785229324863,9.20755649540974,9.55290219761272,9.45664296066562
ENSMUSG00000030530,9.63421258416026,9.59985745621194,9.55385790141236,9.40496713313766,9.49398689687428,9.77898708001081
ENSMUSG00000030671,8.51544999843199,9.03793044593517,9.09303132524116,8.94713960574054,8.99633294307892,8.73980008421884
ENSMUSG00000059851,8.80117973321948,9.02447529517891,9.16874345079041,9.20960007956732,9.00417321003341,9.18209757532986
ENSMUSG00000054342,9.88364736663595,10.0052475333869,10.2024855922156,9.91775288841778,10.0149478301275,9.91774321402791
ENSMUSG00000030670,8.58701725595581,8.51544999843199,8.51544999843199,8.72657791301701,8.64388620048492,8.51544999843199
ENSMUSG00000002210,9.18454839448438,9.06408318668846,9.05878378488139,9.27970822722021,9.36197041607385,8.78160059901881
ENSMUSG00000030528,9.1243412232477,9.14269900764226,9.36980076235251,9.24739273252381,9.35225272459192,8.95856917854369
ENSMUSG00000030431,8.65306843939761,8.51544999843199,8.61647308585783,8.51544999843199,8.51544999843199,8.66138758479339
ENSMUSG00000030432,9.6773568904633,9.92416869986553,9.98604505741008,9.75137121608195,9.75816997586158,9.671138259912
ENSMUSG00000030583,9.40191492247104,9.20452264462671,9.49555145986474,9.62996884302576,9.40461173912825,9.42843230673887
ENSMUSG00000060860,9.09294709372729,9.05330698356731,9.05349404188478,8.94415625330573,9.08282731827617,9.2506949084855
ENSMUSG00000030527,9.29939241508073,9.27427803418077,9.2623759389738,9.48096992025102,9.21145370319723,9.22740352605822
ENSMUSG00000046223,9.05645122238752,9.27268763324068,9.25312282603151,8.97914503980338,8.90981641800055,9.21890751400752
ENSMUSG00000052605,8.51544999843199,8.51544999843199,8.64882591774369,8.66181251823628,8.76207335002026,8.51544999843199
ENSMUSG00000041037,8.99684902460564,8.90126376096183,8.71442428028661,9.06738735831865,8.93319131131266,8.76249557021991
ENSMUSG00000030536,13.2321054098364,13.1400862553087,13.1688003366414,13.1834077026923,13.2691475494047,13.1198143665228
ENSMUSG00000108321,8.84097974566151,8.67202319282297,8.9194747258445,8.71875353468216,8.51544999843199,9.09389559471971
ENSMUSG00000049123,8.66514383262758,8.51544999843199,8.51544999843199,8.65314475047463,8.51544999843199,8.51544999843199
ENSMUSG00000051768,8.94866847286256,8.83041188594365,9.11114908663481,8.97629452422598,9.08282731827617,8.77209002581266
ENSMUSG00000046185,8.98707550298233,9.08097681351147,8.88885357405298,9.00430590876198,9.18197977701282,9.19280958678434
ENSMUSG00000089139,8.51544999843199,8.51544999843199,8.73598672351541,8.66181251823628,8.51544999843199,8.51544999843199
ENSMUSG00000064254,8.60659457379568,8.71980900426961,8.51544999843199,8.51544999843199,8.6564310860007,8.51544999843199
ENSMUSG00000074277,8.65612251956706,8.51544999843199,8.65490045550853,8.56201584340353,8.51544999843199,8.60117991750644
ENSMUSG00000011427,8.99684902460564,8.68254930236263,8.78825359520957,8.99043533706698,8.98039475546813,8.74306807430397
ENSMUSG00000050855,8.51544999843199,8.67202319282297,8.77541424385049,8.51544999843199,8.67648778441633,8.51544999843199
ENSMUSG00000058402,8.66514383262758,8.59160141724432,8.63950509587369,8.51544999843199,8.67254815964715,8.51544999843199
ENSMUSG00000025722,8.74078539124752,8.6928823606653,8.6608778241798,8.51544999843199,8.53233995933291,8.91764339799909
ENSMUSG00000062040,8.87876162443053,8.81537832645081,8.78056940344557,8.70691339632852,8.73673045047571,8.7784399751568
ENSMUSG00000059975,8.87645858376993,8.82142631363939,8.94054110860076,8.74975580168478,8.61709227763183,8.70325099048966
ENSMUSG00000030761,9.44912904727324,9.51544133815006,9.29962991705318,9.44989521243639,8.8668974143664,9.10607545542165
ENSMUSG00000025724,9.05287076357698,8.84806875331915,9.11922523242814,8.7874047680161,8.79731352678517,8.84840695866901
ENSMUSG00000109390,8.51544999843199,8.51544999843199,8.6199000174563,8.6575029033725,8.51544999843199,8.58665618869809
ENSMUSG00000074221,8.66810799148678,8.5700602845407,8.81341776819971,8.91045997174951,8.75488621509192,8.89623137033519
ENSMUSG00000053985,8.63086861496431,8.75581165894107,8.66383327447395,8.51544999843199,8.62176074854045,8.8599556640123
ENSMUSG00000005621,9.60724594721881,9.4625076155913,9.26892015538243,9.34261768561672,9.20952599972478,9.45398505185273
ENSMUSG00000098022,8.51544999843199,8.61440300197342,8.6094443099147,8.66607722170717,8.51544999843199,8.63496706755927
ENSMUSG00000035547,9.30193587204218,9.33263112090827,9.33293839111785,9.24739273252381,9.16368440896715,9.18568637077042
ENSMUSG00000030760,9.67180858833669,9.82375427131217,9.87610479231816,9.5840565750814,9.74993584254665,9.64502231764798
ENSMUSG00000025584,9.40076639467517,9.59867204147563,9.37213340173164,9.66638501317999,9.53495388125058,9.62071911395994
ENSMUSG00000049580,8.64688138975712,8.6684625271606,8.61298967948103,8.67863246314897,8.54327626999159,8.77526973247961
ENSMUSG00000083774,8.6207897625617,8.75581165894107,8.61647308585783,8.61080631096845,8.63959759571099,8.68617298445554
ENSMUSG00000030663,9.2535910284208,9.22511702746736,9.20083365079968,9.22574634690174,9.16779199621377,9.33774657529113
ENSMUSG00000061787,9.81555748126044,10.1130211661053,9.8387039155912,9.93318109243081,9.93819342940286,9.96220222694144
ENSMUSG00000090958,8.93820215834677,8.6684625271606,8.53769193201668,8.79109673842322,8.51544999843199,8.73980008421884
ENSMUSG00000025586,8.8163384652999,8.79385833158652,8.51544999843199,8.86168165028905,8.91573508308255,8.66138758479339
ENSMUSG00000035401,9.67088159796387,9.54912804657664,9.78612680265522,9.86020353007507,9.68334530167795,9.95671153376174
ENSMUSG00000046792,9.08614618475782,8.87096142790449,8.78825359520957,9.10879503199101,8.85413365348374,8.7657028079089
ENSMUSG00000108923,8.568729201799,8.76544888706568,8.63633502761765,8.51544999843199,8.66857510085898,8.80651955481073
ENSMUSG00000109108,8.51544999843199,8.51544999843199,8.65187603023146,8.51544999843199,8.51544999843199,8.69646503687146
ENSMUSG00000030753,9.09800289152931,9.05330698356731,9.09469878863391,9.17831564081905,8.97229126181086,8.9358468957873
ENSMUSG00000044876,8.92757513178909,8.63485949049226,8.7958773950558,8.85830521759557,8.63524730061947,8.80958617934197
ENSMUSG00000109165,8.67105246096976,8.51544999843199,8.51544999843199,8.51544999843199,8.51544999843199,8.66138758479339
ENSMUSG00000035354,9.28656174390808,9.28532593788576,8.90214435356129,9.20139082935021,9.3747850599997,9.3726740344975
ENSMUSG00000109282,8.6207897625617,8.51544999843199,8.66383327447395,8.69894051753084,8.51544999843199,8.89894465819557
ENSMUSG00000054893,8.69963424732104,8.76544888706568,8.51544999843199,8.51544999843199,8.74038287767366,8.67921799744632
ENSMUSG00000109492,8.67977693736175,8.64642485532318,8.52881538208616,8.64873396058856,8.51544999843199,8.51544999843199
ENSMUSG00000109073,8.51544999843199,8.51544999843199,8.70896932127142,8.76874001761291,8.51544999843199,8.62289311554451
ENSMUSG00000030443,8.51544999843199,8.62688175415981,8.89108659449391,8.56201584340353,8.51544999843199,8.70325099048966
ENSMUSG00000055150,8.66215895762057,8.51544999843199,8.65490045550853,8.63046025959133,8.51544999843199,8.51544999843199
ENSMUSG00000055407,8.83855130296874,9.23017703374552,8.81341776819971,8.96477691625455,8.74402467058762,8.91235265775237
ENSMUSG00000062861,9.05823444639884,8.79696512149573,9.05526183979449,8.82718898980385,8.69577419503876,8.98776745177179
ENSMUSG00000035314,8.51544999843199,8.88213454669206,8.86148175146548,8.64873396058856,8.51544999843199,8.83962301734101
ENSMUSG00000030744,10.3812026136455,10.0482757056027,10.3553241441919,10.346365540664,10.4409334519315,10.118409311034
ENSMUSG00000065822,8.64057794192265,8.82142631363939,8.51544999843199,8.53304627049137,8.62633649980408,8.51544999843199
ENSMUSG00000045659,8.51544999843199,8.51544999843199,8.62660289220038,8.51544999843199,8.51544999843199,8.68270615562644
ENSMUSG00000090862,9.53731494628816,9.5795593020854,9.5845005097485,9.38847649772352,9.28128924854035,9.45265387754705
ENSMUSG00000108738,8.70521359480047,8.51544999843199,8.63633502761765,8.84807921755985,8.70710457462145,8.51544999843199
ENSMUSG00000018909,10.5020149803203,10.6281886647769,10.8671488003072,10.5842356032709,10.6086125105784,10.6055434450251
ENSMUSG00000108850,8.79606706235044,8.87096142790449,8.58641736448025,8.60558765881519,8.66456631360115,8.95358341486647
ENSMUSG00000082988,8.53790104313754,8.60110428801464,8.64882591774369,8.53304627049137,8.5675176565312,8.68617298445554
ENSMUSG00000030660,9.6284800130523,9.8534296743181,9.74008720197231,9.69923113753126,9.74757346604522,9.83472559882081
ENSMUSG00000108500,8.73267046682335,8.78761371304478,8.51544999843199,8.51544999843199,8.7903637702384,8.61449086238697
ENSMUSG00000030659,9.2813747557339,9.01536165619376,9.07954033466929,9.22774004906563,8.90981641800055,8.86281388675001
ENSMUSG00000108456,8.63414212803508,8.61864035444542,8.64264224666407,8.53304627049137,8.51544999843199,8.63887511228953
ENSMUSG00000035227,9.53834077314824,9.52802096000251,9.38256639826666,9.58547153044904,9.61712150099925,9.67450695128203
ENSMUSG00000107383,8.63737771036612,8.5700602845407,8.56827167226279,8.69089085902789,8.58038159591234,8.549672401514
ENSMUSG00000003380,8.8163384652999,8.77182885192308,8.7958773950558,8.54438859178642,8.95857636036676,8.63100422717656
ENSMUSG00000030657,10.0266762140374,10.5371942035884,10.1463477075877,10.0018952896708,10.192496527289,10.1408393660148
ENSMUSG00000108693,8.7595160990128,9.2079956813318,9.00018620166666,8.98762927979782,8.89174812243924,9.1601674935725
ENSMUSG00000008683,9.63516560776807,9.8207520881375,9.4177493531382,9.86135350317359,9.842211674877,9.90737626540293
ENSMUSG00000030850,9.43694912302488,9.15214515299353,9.20933959477268,9.34261768561672,9.2830465311834,9.42570964622459
ENSMUSG00000108940,8.71076020557003,8.79696512149573,8.63633502761765,8.94713960574054,8.79384513296877,8.78160059901881
ENSMUSG00000030654,9.96915940272132,9.75506046793485,9.84272901883414,9.78701701189376,9.83669252282259,9.58999849786701
ENSMUSG00000040331,8.97916048099901,9.12535644431089,9.03556215949238,8.85150405532852,8.99895566992496,8.98298321492526
ENSMUSG00000040907,10.1748811545911,10.4349756004625,10.4902505726569,10.348120560514,9.9505529544702,10.2248592976032
ENSMUSG00000030726,9.61307087429208,9.32815906015582,9.3377731185226,9.42604531737309,9.26530286086252,9.19457925100114
ENSMUSG00000030725,8.64688138975712,8.51544999843199,8.73331230274633,8.51544999843199,8.51544999843199,8.51544999843199
ENSMUSG00000003378,8.54537777251739,8.51544999843199,8.66968325073953,8.63973515731347,8.51544999843199,8.63887511228953
ENSMUSG00000045252,8.72995369710435,8.74609615027342,8.74131845889569,8.82009592925846,8.96134075897331,8.69986474123447
ENSMUSG00000030729,9.47527979793515,9.34151294415358,9.31581902730901,9.31797545969383,9.4809972310823,9.31980278491399
ENSMUSG00000030393,8.51544999843199,8.74284055245449,8.67257974627129,8.61588673399062,8.51544999843199,8.63887511228953
ENSMUSG00000030655,11.5960413914034,11.2814697809969,11.5794538975433,11.628408481698,11.2706512133834,11.3817501414823
ENSMUSG00000109045,8.51544999843199,8.77500498740335,8.62988664820193,8.83421740565275,8.66051925326831,8.66860438928964
ENSMUSG00000030718,9.07233439833458,8.71980900426961,9.18642838199542,8.80571891701329,9.12555916899551,9.03619046092129
ENSMUSG00000095115,9.96389985136985,10.1213725463519,10.1173062294704,9.83466986840903,10.134256415877,9.97766029181742
ENSMUSG00000030652,8.65915225516263,8.76864343847216,8.51544999843199,8.66607722170717,8.53233995933291,8.7592794124058
ENSMUSG00000030852,8.78575637258463,9.2183163109824,9.31951410201823,9.17403753355943,9.12337673428778,9.31069925451828
ENSMUSG00000109225,8.67397819189896,8.51544999843199,8.51544999843199,8.69894051753084,8.51544999843199,8.51544999843199
ENSMUSG00000047248,9.10302082652731,9.2884558710504,9.4486114759555,9.28528012147742,9.19194061585387,8.90164727950561
ENSMUSG00000032942,8.51544999843199,8.59642934642965,8.51544999843199,8.51544999843199,8.75488621509192,8.51544999843199
ENSMUSG00000033685,12.2862172804299,12.9759166191636,13.0609512326069,12.4292101802382,12.4920996424191,12.6600824376596
ENSMUSG00000034071,8.51544999843199,8.51544999843199,8.51544999843199,8.6575029033725,8.51544999843199,8.73323837506059
ENSMUSG00000030708,8.82132984071417,8.84806875331915,8.75980063478439,8.84807921755985,8.98574660888771,8.97816694315343
ENSMUSG00000044881,8.77533691656052,8.76224532865091,8.6896186272178,8.69894051753084,8.70710457462145,8.93069478944212
ENSMUSG00000030386,8.69119449946537,8.88213454669206,8.77282721082624,8.81652535040757,8.64811835579579,8.67216880374703
ENSMUSG00000030706,8.72995369710435,8.77500498740335,8.68399662716504,8.93815079610625,8.72939335329104,8.92027356434773
ENSMUSG00000030704,9.82135770817244,9.74023794101524,9.9437284349388,9.69533267718884,9.89096310724863,9.92990709793079
ENSMUSG00000040177,9.01411955388217,8.86530716493509,8.94879119771533,9.15002216156215,9.09205264145181,8.92550389985477
ENSMUSG00000063179,8.77008820901288,8.51544999843199,8.77023398416325,8.69089085902789,8.60240054378197,8.63887511228953
ENSMUSG00000108883,8.51544999843199,8.64642485532318,8.51544999843199,8.51544999843199,8.51544999843199,8.66501125740115
ENSMUSG00000108910,8.67688606679216,8.51544999843199,8.63950509587369,8.51544999843199,8.51544999843199,8.7592794124058
ENSMUSG00000030861,8.89691524624793,8.90930193302948,9.27799432046368,9.26655904116303,9.1657412619488,8.81568569632326
ENSMUSG00000008496,9.16960683826902,9.54295573540675,9.48714934490946,9.27033761561879,9.18797315328777,9.31980278491399
ENSMUSG00000054499,8.51544999843199,8.83041188594365,8.72525414073904,8.71875353468216,8.51544999843199,8.5310341879883
ENSMUSG00000046541,8.91241624866291,8.54118924915507,8.98085378957255,8.78369878257125,8.97500266339972,9.08565097738543
ENSMUSG00000066979,9.51558143167454,9.31005292245856,9.37562259318327,9.29814043013367,9.40615914779283,9.40507898549285
ENSMUSG00000057177,8.79606706235044,8.83041188594365,9.11600643637904,8.85830521759557,8.71830405374678,8.97816694315343
ENSMUSG00000030930,8.66215895762057,8.65760080942779,8.51544999843199,8.51544999843199,8.59184371818411,8.51544999843199
ENSMUSG00000040857,8.735381303212,8.88765438230637,8.68681387612647,8.80208578502589,9.12990290586897,8.75605444352278
ENSMUSG00000030701,8.51544999843199,8.63876366355902,8.55165737184272,8.51544999843199,8.67648778441633,8.60117991750644
ENSMUSG00000030934,9.19043689812684,9.30240072496698,9.02087816295569,9.3373906291201,9.08282731827617,9.23580396167151
ENSMUSG00000030946,8.83855130296874,8.69629273321044,8.54510616712325,8.63973515731347,8.75488621509192,8.66860438928964
ENSMUSG00000030839,8.64688138975712,8.67906491172021,8.6457485598209,8.53304627049137,8.51544999843199,8.63496706755927
ENSMUSG00000030956,8.9507429597714,9.05547587316116,9.2260593411119,9.07736223755495,8.93031249951387,8.90164727950561
ENSMUSG00000029461,9.33558988624143,9.3734141320724,9.49450428467032,9.23368950450578,9.5363433861225,9.22909114647379
ENSMUSG00000109035,8.51544999843199,8.51544999843199,8.51544999843199,8.51544999843199,8.51544999843199,8.74957843322881
ENSMUSG00000030960,8.70242824429996,8.51544999843199,8.62988664820193,8.74592265843451,8.90384628638579,8.68962058518142
ENSMUSG00000110159,8.79606706235044,8.83929281958085,8.51544999843199,8.51544999843199,8.51544999843199,8.9228937041886
ENSMUSG00000030965,9.35017047859778,9.35903844994466,9.33414936320967,9.26655904116303,9.32753074473814,9.33774657529113
ENSMUSG00000006763,8.82381377858666,8.79074113917259,8.96700510985966,8.84807921755985,8.68813058078637,8.59166864101465
ENSMUSG00000040026,8.71902533015099,8.51544999843199,8.51544999843199,8.51544999843199,8.64811835579579,8.73980008421884
ENSMUSG00000030967,9.3107807815669,9.57110952449734,9.31581902730901,9.28156965644529,9.02971615262629,9.39811653592994
ENSMUSG00000005442,10.1206011755288,10.4766008936048,10.358339131197,10.2083448500634,10.0779699617839,10.2382561692671
ENSMUSG00000005447,8.51544999843199,8.51544999843199,8.68681387612647,8.54438859178642,8.65229864153117,8.70998678954032
ENSMUSG00000048779,9.57174691612137,9.57835550909806,9.58254498502077,9.18468406601049,9.53773139755718,9.6218865663882
ENSMUSG00000109132,8.63414212803508,8.51544999843199,8.66383327447395,8.73435192344356,8.65229864153117,8.57593408557083
ENSMUSG00000032860,9.01222052823306,9.04894852348277,8.79840481592802,9.12972391652482,8.92160317958209,9.12197835796337
ENSMUSG00000045039,9.06001302268028,8.87377154670053,9.17023448823146,8.87171519089964,8.95021712852334,9.04284790107329
ENSMUSG00000030970,9.2535910284208,9.22002236594143,9.41327196701875,9.16322533768074,9.31914545815032,9.23245503184123
ENSMUSG00000110282,9.02913433483874,8.74609615027342,8.76241789945788,8.78369878257125,8.97229126181086,8.74306807430397
ENSMUSG00000030691,9.29171707210143,9.10955626716762,9.3401814031701,9.138820622446,9.40770440298904,9.29841580874218
ENSMUSG00000003123,8.61381700673763,8.63876366355902,8.79080169283089,8.82718898980385,8.77984420642857,8.80651955481073
ENSMUSG00000030577,8.85300271378423,8.71314574721801,8.51544999843199,8.84807921755985,8.786869673564,8.61873221485744
ENSMUSG00000014418,9.39153452085831,9.37910906391977,9.18933293939498,9.47481818277782,9.11457536319863,9.19634452301584
ENSMUSG00000110087,8.51544999843199,8.51544999843199,8.51544999843199,8.70691339632852,8.51544999843199,8.66501125740115
ENSMUSG00000006599,9.34896367836129,9.33708227768419,9.00966416494527,9.19725078718351,9.4911120120109,9.44195041487991
ENSMUSG00000030942,9.16353895044451,8.98731761076188,8.9426128388621,8.87171519089964,8.882533034439,8.93327564903042
ENSMUSG00000058239,8.88562524675002,8.92510140957036,8.93637896480483,9.03917841947765,8.81105277649572,8.84256269383413
ENSMUSG00000097750,8.89016345417915,8.73302254667017,8.72525414073904,8.76118319888836,8.51544999843199,8.72664179576624
ENSMUSG00000001247,8.51544999843199,8.51544999843199,8.63633502761765,8.53304627049137,8.70710457462145,8.64654399252066
ENSMUSG00000030929,8.67105246096976,8.82142631363939,8.62660289220038,9.12743042769182,8.68813058078637,8.74957843322881
ENSMUSG00000058325,9.53217355021611,9.39181190966534,9.49555145986474,9.37341563906458,9.67086487521641,9.28595658955255
ENSMUSG00000030924,8.59516395011127,8.75903288342005,8.61298967948103,8.79843752809939,9.15121210131606,8.69986474123447
ENSMUSG00000048787,9.23174457211644,9.14269900764226,9.1127721170873,9.24933054557782,8.83455430933599,8.9460374114252
ENSMUSG00000030922,8.65306843939761,8.51544999843199,8.63312973493385,8.51544999843199,8.51544999843199,8.62698152365417
ENSMUSG00000009687,10.626492821461,10.8062690598746,11.2560804039476,10.6971248642039,10.885964281529,10.8995460692384
ENSMUSG00000052273,8.51544999843199,8.51544999843199,8.75980063478439,8.51544999843199,8.51544999843199,8.51544999843199
ENSMUSG00000030917,8.78316147405889,8.92510140957036,8.87072538308021,8.73822074465105,9.01960715556201,8.96104883238144
ENSMUSG00000030471,9.04927151371807,8.96061903676132,9.03374327073934,9.11115296980094,8.99105906281531,8.80035318245554
ENSMUSG00000109317,8.51544999843199,8.66487315367992,8.52881538208616,8.51544999843199,8.89782380721141,8.78475144433372
ENSMUSG00000046179,9.69112621750674,9.27903086052586,9.4277594000879,9.39013686236462,9.17593469371056,9.44195041487991
ENSMUSG00000041836,10.3727327718692,10.4364002386063,10.025171276886,10.2400521165458,10.2481716179683,10.1424902686726
ENSMUSG00000031004,12.441624104677,11.9856715302739,11.5167203503842,12.2205449998546,12.3136297763684,12.2335867220205
ENSMUSG00000109910,8.735381303212,8.51544999843199,8.51544999843199,8.79477441798742,8.51544999843199,8.69986474123447
ENSMUSG00000109721,8.51544999843199,8.51544999843199,8.76241789945788,8.67863246314897,8.51544999843199,8.51544999843199
ENSMUSG00000109051,8.70242824429996,8.74934322652128,8.74131845889569,8.54438859178642,8.71830405374678,8.8187183929009
ENSMUSG00000102148,8.82381377858666,8.66487315367992,8.71442428028661,8.63513566588127,8.51544999843199,8.85708589655259
ENSMUSG00000030884,9.20638312492552,9.29468140666294,9.40199953657486,9.06487049107435,9.0015690584108,9.36549634135423
ENSMUSG00000039745,9.12756199037149,8.87657039893341,8.71442428028661,9.09687922157955,8.81105277649572,9.17667966146062
ENSMUSG00000097343,8.51544999843199,8.64261748764585,8.6951943421041,8.51544999843199,8.51544999843199,8.51544999843199
ENSMUSG00000046096,9.07407643291541,9.34738931127525,9.32319442488258,9.24545005843377,9.12118718744848,9.24905448706531
ENSMUSG00000108830,8.51544999843199,8.59160141724432,8.51544999843199,8.51544999843199,8.51544999843199,8.78160059901881
ENSMUSG00000030505,8.94866847286256,9.06621810772035,9.00399201203194,9.0992794001796,8.91867539578972,9.21203948327865
ENSMUSG00000109154,8.75685792101884,8.64642485532318,8.65187603023146,8.53304627049137,8.51544999843199,8.51544999843199
ENSMUSG00000019194,8.51544999843199,8.51544999843199,8.51544999843199,8.53304627049137,8.69577419503876,8.74632752699415
ENSMUSG00000041775,8.9339709582835,8.60564747132921,8.93846316543871,8.73435192344356,8.91278212806762,8.67570616246459
ENSMUSG00000041769,9.2656157102001,8.86530716493509,9.14752201325475,9.36325330297695,9.15330667957913,8.99252025495757
ENSMUSG00000001248,9.56372658085818,9.33560085554343,9.13037106904267,9.42443775998519,8.96409433795416,9.32881734306442
ENSMUSG00000035064,8.7380862647782,8.81840804142188,8.89994697932158,8.85150405532852,8.81445301487683,8.72664179576624
ENSMUSG00000108842,8.51544999843199,8.51544999843199,8.51544999843199,8.68274709117973,8.51544999843199,8.65404037831981
ENSMUSG00000108957,8.52894666924544,8.62279728653616,8.65187603023146,8.64426587367066,8.51544999843199,8.80035318245554
ENSMUSG00000092118,8.51544999843199,8.65391361570309,8.73063211647992,8.51544999843199,8.51544999843199,8.51544999843199
ENSMUSG00000030498,8.64374513896387,8.51544999843199,8.51544999843199,8.68274709117973,8.69196255790427,8.51544999843199
ENSMUSG00000074093,8.62755428439692,8.51544999843199,8.84262695686035,8.68274709117973,8.51544999843199,8.71667841494421
ENSMUSG00000030880,8.87645858376993,9.02220771055407,8.87072538308021,9.06487049107435,8.81783911659995,8.84840695866901
ENSMUSG00000030878,8.89016345417915,8.51544999843199,8.51544999843199,8.72267221319743,8.74402467058762,8.92027356434773
ENSMUSG00000025477,8.86482808065498,8.98493123986702,8.89331240539962,9.01521696899707,8.70710457462145,8.7200090280644
ENSMUSG00000030876,9.16048483811597,8.78132882808047,9.08631970494084,9.138820622446,9.09205264145181,8.92810423400158
ENSMUSG00000109206,8.69963424732104,8.67906491172021,8.66676807579288,8.51544999843199,8.66051925326831,8.8542045452275
ENSMUSG00000108954,8.66810799148678,8.51544999843199,8.81341776819971,8.72657791301701,8.6564310860007,8.75605444352278
ENSMUSG00000109036,9.11948094212827,9.1445987747736,9.15821490375535,9.13655791370237,9.2152938790786,8.93327564903042
ENSMUSG00000035004,11.0109810176112,11.2253028438608,10.4828837535322,10.9385342284887,11.2182097416763,11.0023561519589
ENSMUSG00000033790,9.1259535350845,9.23853541961279,9.00399201203194,9.26845053351736,8.86054421796189,9.18568637077042
ENSMUSG00000052997,9.19336285403175,9.45190726125246,9.13509192627551,9.30359396163803,9.58940960492757,9.28908846729084
ENSMUSG00000063317,9.3996166662017,9.60694773235755,9.6548954455551,9.6716957560096,9.4199903009095,9.35681623329524
ENSMUSG00000002635,8.51544999843199,8.7097986833278,8.94673783898605,8.87832526690029,8.75848524513751,8.77209002581266
ENSMUSG00000034951,8.86482808065498,8.85386115047478,9.08968390708803,9.0417911642232,9.26170713644866,8.68617298445554
ENSMUSG00000036427,10.7163939165457,11.0780170262039,10.8058309727642,10.8945250675783,10.7254426638336,10.881208384913
ENSMUSG00000030872,9.40763972393219,9.29777735388808,9.2424121205925,9.22174283915601,9.32250864892622,9.30917307298428
ENSMUSG00000030871,8.73267046682335,8.77817169736585,8.73598672351541,8.53304627049137,8.61709227763183,8.51544999843199
ENSMUSG00000066571,9.14029326073236,8.97287898976358,9.1566975609893,9.09687922157955,9.03471707605811,9.0752008783765
ENSMUSG00000030870,8.9339709582835,9.18332258908265,9.21635246400155,9.13655791370237,9.12990290586897,9.3868834148752
ENSMUSG00000030869,8.9507429597714,8.76224532865091,8.88436574988644,8.75738618961766,9.20565515345583,8.96351977500685
ENSMUSG00000108573,8.60659457379568,8.63485949049226,8.52881538208616,8.68274709117973,8.51544999843199,8.7200090280644
ENSMUSG00000066568,9.50404774417555,9.35468590848677,9.49345623159438,9.10642876632683,9.49255028235213,9.34365366661807
ENSMUSG00000108447,8.72995369710435,8.71980900426961,8.75980063478439,8.99878914354993,8.72201204533028,8.62698152365417
ENSMUSG00000082684,8.51544999843199,8.62279728653616,8.51544999843199,8.60558765881519,8.67254815964715,8.65773136429486
ENSMUSG00000108732,8.60659457379568,8.51544999843199,8.72794609342088,8.63973515731347,8.63959759571099,8.63100422717656
ENSMUSG00000044702,8.95487352567215,8.81840804142188,8.89108659449391,8.79477441798742,8.75488621509192,8.97088113320854
ENSMUSG00000063931,8.94866847286256,9.2027798357151,8.99827589163553,8.83770725458167,9.08745582581019,8.95107714297345
ENSMUSG00000056216,9.4447145438529,9.27109413069708,9.27411769681316,9.73884671403479,9.63399047699752,9.1545742198398
ENSMUSG00000108486,8.7272309146069,8.6928823606653,8.58217107228942,8.61080631096845,8.51544999843199,8.51544999843199
ENSMUSG00000108753,8.51544999843199,8.6612532498694,8.72794609342088,8.51544999843199,8.6803961215953,8.70998678954032
ENSMUSG00000030868,9.4110605079255,9.27586535690711,9.28569365595078,9.05726348344634,9.17390796102208,9.22401678861712
ENSMUSG00000030867,8.99100069544202,8.85097076124516,9.07954033466929,8.7420776378419,8.66456631360115,9.19280958678434
ENSMUSG00000030447,11.2142773366131,11.187989720115,10.974615971355,11.0116717603637,10.9409154503524,11.2651230816852
ENSMUSG00000092526,8.69963424732104,8.68254930236263,8.51544999843199,8.75357701188502,8.7108509910316,8.51544999843199
ENSMUSG00000108701,8.69963424732104,8.79696512149573,8.79840481592802,8.69089085902789,8.51544999843199,8.78475144433372
